split,case_id,week,slice_idx,image_path,label_path
validate,039,0,36,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_36.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_36.nii.gz
validate,039,0,37,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_37.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_37.nii.gz
validate,039,0,38,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_38.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_38.nii.gz
validate,039,0,39,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_39.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_39.nii.gz
validate,039,0,4,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_4.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_4.nii.gz
validate,039,0,40,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_40.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_40.nii.gz
validate,039,0,41,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_41.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_41.nii.gz
validate,039,0,42,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_42.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_42.nii.gz
validate,039,0,43,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_43.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_43.nii.gz
validate,039,0,44,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_44.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_44.nii.gz
validate,039,0,45,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_45.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_45.nii.gz
validate,039,0,46,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_46.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_46.nii.gz
validate,039,0,47,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_47.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_47.nii.gz
validate,039,0,48,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_48.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_48.nii.gz
validate,039,0,49,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_49.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_49.nii.gz
validate,039,0,5,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_5.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_5.nii.gz
validate,039,0,50,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_50.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_50.nii.gz
validate,039,0,51,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_51.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_51.nii.gz
validate,039,0,52,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_52.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_52.nii.gz
validate,039,0,53,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_53.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_53.nii.gz
validate,039,0,54,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_54.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_54.nii.gz
validate,039,0,55,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_55.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_55.nii.gz
validate,039,0,56,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_56.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_56.nii.gz
validate,039,0,57,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_57.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_57.nii.gz
validate,039,0,58,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_58.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_58.nii.gz
validate,039,0,59,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_59.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_59.nii.gz
validate,039,0,6,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_6.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_6.nii.gz
validate,039,0,7,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_7.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_7.nii.gz
validate,039,0,8,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_8.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_8.nii.gz
validate,039,0,9,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_0_slice_9.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_0_slice_9.nii.gz
validate,039,1,0,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_0.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_0.nii.gz
validate,039,1,1,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_1.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_1.nii.gz
validate,039,1,10,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_10.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_10.nii.gz
validate,039,1,11,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_11.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_11.nii.gz
validate,039,1,12,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_12.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_12.nii.gz
validate,039,1,13,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_13.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_13.nii.gz
validate,039,1,14,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_14.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_14.nii.gz
validate,039,1,15,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_15.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_15.nii.gz
validate,039,1,16,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_16.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_16.nii.gz
validate,039,1,17,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_17.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_17.nii.gz
validate,039,1,18,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_18.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_18.nii.gz
validate,039,1,19,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_19.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_19.nii.gz
validate,039,1,2,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_2.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_2.nii.gz
validate,039,1,20,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_20.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_20.nii.gz
validate,039,1,21,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_21.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_21.nii.gz
validate,039,1,22,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_22.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_22.nii.gz
validate,039,1,23,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_23.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_23.nii.gz
validate,039,1,24,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_24.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_24.nii.gz
validate,039,1,25,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_25.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_25.nii.gz
validate,039,1,26,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_26.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_26.nii.gz
validate,039,1,27,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_27.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_27.nii.gz
validate,039,1,28,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_28.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_28.nii.gz
validate,039,1,29,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_29.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_29.nii.gz
validate,039,1,3,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_3.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_3.nii.gz
validate,039,1,30,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_30.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_30.nii.gz
validate,039,1,31,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_31.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_31.nii.gz
validate,039,1,32,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_32.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_32.nii.gz
validate,039,1,33,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_33.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_33.nii.gz
validate,039,1,34,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_34.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_34.nii.gz
validate,039,1,35,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_35.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_35.nii.gz
validate,039,1,36,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_36.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_36.nii.gz
validate,039,1,37,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_37.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_37.nii.gz
validate,039,1,38,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_38.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_38.nii.gz
validate,039,1,39,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_39.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_39.nii.gz
validate,039,1,4,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_4.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_4.nii.gz
validate,039,1,40,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_40.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_40.nii.gz
validate,039,1,41,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_41.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_41.nii.gz
validate,039,1,42,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_42.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_42.nii.gz
validate,039,1,43,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_43.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_43.nii.gz
validate,039,1,44,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_44.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_44.nii.gz
validate,039,1,45,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_45.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_45.nii.gz
validate,039,1,46,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_46.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_46.nii.gz
validate,039,1,47,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_47.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_47.nii.gz
validate,039,1,48,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_48.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_48.nii.gz
validate,039,1,49,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_49.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_49.nii.gz
validate,039,1,5,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_5.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_5.nii.gz
validate,039,1,50,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_50.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_50.nii.gz
validate,039,1,51,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_51.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_51.nii.gz
validate,039,1,52,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_52.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_52.nii.gz
validate,039,1,53,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_53.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_53.nii.gz
validate,039,1,54,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_54.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_54.nii.gz
validate,039,1,55,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_55.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_55.nii.gz
validate,039,1,56,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_56.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_56.nii.gz
validate,039,1,57,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_57.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_57.nii.gz
validate,039,1,58,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_58.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_58.nii.gz
validate,039,1,59,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_59.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_59.nii.gz
validate,039,1,6,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_6.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_6.nii.gz
validate,039,1,7,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_7.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_7.nii.gz
validate,039,1,8,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_8.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_8.nii.gz
validate,039,1,9,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_1_slice_9.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_1_slice_9.nii.gz
validate,039,2,0,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_0.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_0.nii.gz
validate,039,2,1,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_1.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_1.nii.gz
validate,039,2,10,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_10.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_10.nii.gz
validate,039,2,11,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_11.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_11.nii.gz
validate,039,2,12,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_12.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_12.nii.gz
validate,039,2,13,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_13.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_13.nii.gz
validate,039,2,14,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_14.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_14.nii.gz
validate,039,2,15,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_15.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_15.nii.gz
validate,039,2,16,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_validate\case_039_week_2_slice_16.nii.gz,C:\Users\KaTo\Documents\Projects\prostate-unet\data\keras_slices_data\keras_slices_seg_validate\seg_039_week_2_slice_16.nii.gz
